Candidato1,Partido1,Candidato2,Partido2,Votos
Aecio_Neves,PSDB,Vanderlei_Macris,PSDB,0.23049645390070927
Aecio_Neves,PSDB,Vicentinho_Junior,PP,0.5709219858156029
Aecio_Neves,PSDB,Christino_Aureo,PP,0.23758865248226946
Aecio_Neves,PSDB,Eliza_Virginia,PP,0.8794326241134752
Aecio_Neves,PSDB,Franco_Cartafina,PP,0.3865248226950354
Aecio_Neves,PSDB,Guilherme_Mussi,PP,0.5319148936170213
Aecio_Neves,PSDB,Lazaro_Botelho,PP,0.8510638297872342
Aecio_Neves,PSDB,Luiz_Carlos,PSDB,0.5957446808510639
Aecio_Neves,PSDB,Margarete_Coelho,PP,0.3049645390070922
Aecio_Neves,PSDB,Sheridan,PSDB,0.5319148936170213
Aecio_Neves,PSDB,Aelton_Freitas,PP,0.5815602836879433
Aecio_Neves,PSDB,Andre_Fufuca,PP,0.624113475177305
Aecio_Neves,PSDB,Beto_Rosado,PP,0.33687943262411346
Aecio_Neves,PSDB,Caca_Leao,PP,0.4113475177304965
Aecio_Neves,PSDB,Celina_Leao,PP,0.5886524822695036
Aecio_Neves,PSDB,Charlles_Evangelista,PP,0.5602836879432624
Aecio_Neves,PSDB,Daniel_Trzeciak,PSDB,0.3085106382978723
Aecio_Neves,PSDB,Jose_Nelto,PP,0.7836879432624114
Aecio_Neves,PSDB,Mario_Negromonte_Jr.,PP,0.3226950354609929
Aecio_Neves,PSDB,Norma_Ayub,PP,0.5177304964539008
Aecio_Neves,PSDB,Capitao_Derrite,PP,0.8368794326241135
Aecio_Neves,PSDB,Celio_Silveira,PSDB,0.7340425531914894
Aecio_Neves,PSDB,Danilo_Forte,PSDB,0.8120567375886525
Aecio_Neves,PSDB,Domingos_Savio,PSDB,0.773049645390071
Aecio_Neves,PSDB,Iracema_Portella,PP,0.7872340425531915
Aecio_Neves,PSDB,Julio_Lopes,PP,0.8297872340425532
Aecio_Neves,PSDB,Mariana_Carvalho,PSDB,0.6843971631205674
Aecio_Neves,PSDB,Miguel_Haddad,PSDB,0.8581560283687943
Aecio_Neves,PSDB,Professor_Alcides,PP,0.7659574468085106
